id;Easting_31983;Northing_31983;Latitude_4326;Longitude_4326
1;406613.58;7434136.076;-23.199195654353638;-45.91256906397814
2;406578.413;7434176.889;-23.19882503514716;-45.912910177834526
3;406551.955;7434199.114;-23.19862279721836;-45.91316733494459
4;406519.146;7434234.039;-23.19830549136472;-45.91348576718184
5;406485.28;7434267.906;-23.197997680844733;-45.91381459073155
6;406466.23;7434299.656;-23.197709831573345;-45.913998777177376
7;406408.021;7434389.615;-23.19689401107039;-45.91456200425156
8;406388.971;7434415.015;-23.196663514599358;-45.91474657784519
9;406385.796;7434426.656;-23.196558191970436;-45.91477688483743
10;406385.796;7434447.823;-23.19636701023645;-45.91477558410212
11;406382.621;7434482.748;-23.196051384977405;-45.91480446016179
12;406337.113;7434794.957;-23.19322890675447;-45.91522991491753
13;406292.663;7435085.999;-23.19059766892565;-45.9156463185319
14;406249.271;7435374.925;-23.187985601674104;-45.91605250103461
15;406214.346;7435487.109;-23.186970361353854;-45.9163868217249
16;406202.704;7435543.2;-23.186463081102485;-45.916497113625425
17;406196.354;7435609.875;-23.18586050638128;-45.916555050399104
18;406182.596;7435661.734;-23.185391329331445;-45.91668627467513
19;406162.487;7435700.892;-23.185036507123343;-45.91688032896346
20;406121.212;7435737.934;-23.184699591645312;-45.91728130315836
21;406075.704;7435779.209;-23.184324201328263;-45.917723370590146
22;405995.867;7435846.826;-23.183708930378778;-45.91849920160388
23;406025.582;7435878.693;-23.183422799031597;-45.918206925583256
24;406080.087;7435956.016;-23.182727517217987;-45.91766965643397
25;406149.456;7435985.755;-23.182462861615097;-45.916990104493955
26;406305.539;7435942.138;-23.182865689148485;-45.91546788787797
27;406359.548;7435911.407;-23.183146321740292;-45.91494211747371
28;406406.62;7435862.337;-23.18359219826686;-45.914485244229205
29;406466.575;7435654.161;-23.185475862665616;-45.913912264732694
30;406552.296;7435552.055;-23.186402952816398;-45.91308102941405
31;406631.575;7435548.09;-23.186443256382844;-45.91230671016419
32;406702.431;7435553.542;-23.186398024408152;-45.911614107355234
33;406747.521;7435591.708;-23.18605585661859;-45.91117123938045
34;406786.665;7435653.665;-23.185498468954595;-45.91078501142521
35;406783.935;7435725.747;-23.184847263607544;-45.910807275662876
36;406759.71;7435814.415;-23.184045036688627;-45.911038529852426
37;406706.119;7435890.361;-23.183356054560956;-45.9115574614947
38;406609.357;7435923.121;-23.18305468625594;-45.91250080580211
39;406466.447;7436006.513;-23.182293383141143;-45.91389189665612
40;406338.423;7436101.817;-23.181425323487744;-45.91513680766916
41;406258.036;7436186.699;-23.18065409508302;-45.9159169466097
42;406256.546;7436274.558;-23.1798604607576;-45.91592610177806
43;406338.423;7436445.808;-23.178318367945725;-45.915115677854864
44;406442.455;7436633.065;-23.176632950118048;-45.91408785050693
45;406455.431;7436731.874;-23.175741234142258;-45.91395502264198
46;406509.394;7436866.736;-23.174526207098896;-45.91341957509955
47;406705.582;7436826.451;-23.17490117155723;-45.91150543586519
48;406816.871;7436807.365;-23.175079848142452;-45.91041939195371
49;406974.624;7436793.706;-23.175212120860625;-45.90887909405419
50;407073.548;7436792.396;-23.175229528291812;-45.90791275774137
51;407258.468;7436803.436;-23.17514021999728;-45.90610555045651
52;408361.616;7436891.192;-23.174409243538005;-45.895323298238836
53;408461.02;7436902.32;-23.17431425249273;-45.894351527166066
54;408875.794;7436941.953;-23.173979243567953;-45.89029712539401
55;408954.901;7436949.302;-23.173917233807998;-45.88952387154951
56;409064.36;7436959.808;-23.173828378986936;-45.88845391429826
57;409344.322;7436981.739;-23.17364570231865;-45.885717596038425
58;409764.307;7437015.94;-23.173359817538664;-45.88161264189952
59;409819.262;7437017.499;-23.173348741193447;-45.88107568243145
60;409809.908;7437221.408;-23.17150648775096;-45.8811550076378
61;409839.3;7437237.851;-23.171359578000434;-45.88086690293691
62;410083.127;7437060.386;-23.172975780044595;-45.878495399015975
63;410126.409;7437081.908;-23.172783747697263;-45.878071300595195
64;410196.483;7437102.285;-23.17260351453779;-45.87738553513612
65;410221.744;7437071.312;-23.172884643213894;-45.87714057901074
66;410390.411;7436965.351;-23.173850872587032;-45.87549906301939
67;410385.522;7436903.405;-23.17441011496809;-45.875550464474216
68;410379.819;7436884.658;-23.174579131592246;-45.87560728036964
69;410422.189;7436875.692;-23.174662415384056;-45.875193880830324
70;410473.523;7436865.911;-23.174753545824395;-45.87469295626691
71;411065.522;7436760.177;-23.175740577343625;-45.86891567993944
72;411063.336;7436686.715;-23.176403983119638;-45.86894131982159
73;411160.631;7436673.903;-23.17652494651085;-45.86799154544038
74;411214.232;7436587.016;-23.177312613559504;-45.86747294988681
75;411250.038;7436510.602;-23.178004727345066;-45.867127588842614
76;411271.369;7436434.193;-23.178696016642025;-45.86692363961739
77;411280.36;7436382.148;-23.17916658133617;-45.86683882884292
78;411264.465;7436354.402;-23.17941633376349;-45.86699573247171
79;411260.753;7436279.957;-23.180088536360277;-45.86703633007537
80;411266.493;7436205.454;-23.180761771319844;-45.86698458751271
81;411267.423;7436137.231;-23.181378025209145;-45.86697947199673
82;411286.433;7435995.746;-23.18265696879071;-45.86680198011408
83;411302.04;7435830.39;-23.184151336633732;-45.866659121580085
84;411383.0;7435685.343;-23.185465782943695;-45.86587657128192
85;411452.07;7435588.439;-23.186344749927155;-45.865207377262074
86;411494.981;7435544.532;-23.18674363071278;-45.8647906776172
87;411559.229;7435469.581;-23.18742405078693;-45.8641673087863
88;411580.317;7435435.24;-23.187735356680484;-45.86396326529102
89;411592.087;7435397.957;-23.188072735412614;-45.86385043144454
90;411612.548;7435348.736;-23.188518406450513;-45.863653375242926
91;411632.788;7435314.453;-23.188829142398866;-45.863457610888055
92;411648.55;7435270.454;-23.1892273949953;-45.86330616080802
93;411654.919;7435252.238;-23.189392266883853;-45.86324498900627
94;411652.971;7435247.553;-23.189434478348325;-45.863264293394906
95;411671.108;7435217.743;-23.189704700132037;-45.863088814872434
96;411671.71;7435185.979;-23.18999163119796;-45.863084774115116
97;411661.447;7435165.444;-23.19017655748429;-45.86318623883494
98;411644.345;7435148.496;-23.190328718646377;-45.86335431630157
99;411559.952;7435084.589;-23.190901413731606;-45.86418258653976
100;411552.721;7435060.737;-23.191116461705796;-45.86425462169988
101;411577.057;7435020.862;-23.191477926138212;-45.86401915941157
102;411120.938;7434773.677;-23.193686016160175;-45.86849012073329
103;411112.783;7434769.142;-23.193726537331315;-45.86857006557351
104;410697.777;7434539.596;-23.19577740275784;-45.8726384290376
105;410442.593;7434384.635;-23.197163188470736;-45.87514090697352
106;410216.688;7434207.929;-23.198746932355238;-45.877358630580225
107;410051.581;7434054.768;-23.200121301237974;-45.87898094723479
108;409878.678;7433885.102;-23.2016443012669;-45.880680450415966
109;409577.499;7433570.697;-23.20446754801287;-45.883642019881336
110;409433.479;7433424.908;-23.205776421672063;-45.88505797810924
111;408859.022;7432837.786;-23.21104768933265;-45.8907064645113
112;408753.68;7432721.952;-23.2120880809541;-45.89174280288504
113;408616.722;7432814.155;-23.211247699488137;-45.893075620878335
114;408318.528;7432880.859;-23.2106286485306;-45.89598553511865
115;408078.25;7432950.729;-23.209984182480635;-45.8983292840161
116;407964.523;7432972.976;-23.209776894075887;-45.89943925988971
117;407776.705;7433016.424;-23.20937396155434;-45.90127194969994
118;407669.208;7433065.302;-23.208926468542906;-45.90231942198927
119;407549.636;7433146.136;-23.208189661845694;-45.90348293988037
120;407499.555;7433188.951;-23.207800141526548;-45.90396971432554
121;407330.941;7433418.677;-23.20571576066409;-45.90560336980449
122;407297.903;7433471.008;-23.20524124407623;-45.90592301460135
123;407298.652;7433476.166;-23.205194698768338;-45.90591538174572
124;407185.564;7433574.446;-23.204300658490805;-45.90701442619339
125;407082.167;7433687.593;-23.20327287765201;-45.908017854875105
126;406868.816;7433883.235;-23.20149377827523;-45.91009061026399
127;406842.219;7433916.291;-23.20119371050292;-45.91034847242834
128;406657.528;7434084.812;-23.199661164467358;-45.912142789248925
129;406613.58;7434136.076;-23.199195654353638;-45.91256906397814
